,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,ms,fill_height
25945,2023-01-11 16:04:33.344699,0,0,157.1724701,126.6584702,126.4406433,107.2901764,392.5180054,465.7623901,440.5882874,136.2922363,156.3070068,6.952249527,78.75559235,-0.946535832,0.854221096,0,0.365880234,-0.130539617,0.032901966,-0.040806983,0.06658421,0.062780038,0.205204039,0.517030888,,2023-01-11 16:04:33,,none,-0.95065905974136,0.0,0.39062345592405634,0.8322213292663282,-0.1270553235469197,0.025730248022767917,-0.04643685553534108,0.06563090116712687,0.06650552077224536,0,0.0
25950,2023-01-11 16:04:38.417728,0,0,156.6531219,126.557373,126.2496567,107.1583481,392.5617981,465.841095,440.7684021,135.9672546,156.2400665,7.21503067,78.29621124,-0.946535832,0.8847424,0,0.396401538,-0.155109266,0.040379685,-0.045079966,0.071404281,0.06593652,0.205142747,0.514589183,,2023-01-11 16:04:38,,none,-0.9499584942464592,0.0,0.38999371986537074,0.8346561797191151,-0.1268959670805477,0.025868397580920147,-0.04640682853626331,0.06565441249132482,0.0665142279170337,0,0.0
25955,2023-01-11 16:04:43.472589,0,0,156.1694946,126.4330139,126.0098419,107.0112915,392.5830078,466.0050354,440.8267212,135.6052551,156.0643005,7.140511036,77.9372406,-0.916014528,0.823699792,0,0.396401538,-0.125198388,0.025424246,-0.037602246,0.065314461,0.061048419,0.20344886,0.515810035,,2023-01-11 16:04:43,,none,-0.9473504114995627,0.0,0.389362781278661,0.8347281064376697,-0.12617021672896983,0.025933269392422943,-0.0462949713841974,0.06555480954785223,0.06647372844245578,0,0.0
25960,2023-01-11 16:04:48.534586,0,0,155.5999908,126.2924347,125.8002701,106.8093185,392.579834,466.0901794,440.8120422,135.3144531,155.9683075,7.183097363,77.53929901,-0.977057136,0.8847424,0,0.396401538,-0.123061897,0.029697229,-0.047216457,0.065443973,0.067297414,0.19969648,0.514589183,,2023-01-11 16:04:48,,none,-0.9464669777812756,0.0,0.3880187233223997,0.8350024767307124,-0.12616183403190717,0.02621617552995876,-0.046375163585948134,0.0655992967930042,0.06653885585786984,0,0.0
25965,2023-01-11 16:04:53.609909,0,0,155.0933838,126.181572,125.588913,106.6441498,392.5722656,466.2180176,440.6661987,135.04953,155.8265991,7.045332432,77.15689087,-0.946535832,0.823699792,0,0.365880234,-0.134812599,0.029697229,-0.041875229,0.06726568,0.063610732,0.196182829,0.513978757,,2023-01-11 16:04:53,,none,-0.9462852827578935,0.0,0.38769231145103233,0.8343550708859637,-0.12642151178154973,0.02616722439032724,-0.046649305095313856,0.06568480581328048,0.06673641545560398,0,0.0
25970,2023-01-11 16:04:58.665559,0,0,154.6017303,126.0348358,125.3937378,106.4816437,392.614502,466.3309631,440.870697,134.8536987,155.6919861,7.190161705,76.78956604,-0.946535832,0.854221096,0,0.426922842,-0.132676108,0.028628983,-0.050421194,0.067201752,0.069678337,0.196124215,0.513368331,,2023-01-11 16:04:58,,none,-0.9458269633163153,0.0,0.39006088042542447,0.8337086892773192,-0.12675920148813133,0.025833307902431425,-0.04711603512871399,0.0657810758131719,0.0670922704804169,0,0.0
25975,2023-01-11 16:05:03.740134,0,0,154.1358948,125.9198456,125.1856232,106.3386917,392.6185303,466.4276428,440.8690491,134.5618439,155.6411438,7.240323067,76.42365265,-0.946535832,0.823699792,0,0.426922842,-0.145495056,0.024356,-0.05148944,0.069268305,0.070324871,0.194366322,0.510926627,,2023-01-11 16:05:03,,none,-0.9448784197294732,0.0,0.39152102503365244,0.8310789552082426,-0.12700178849169538,0.025352524245974343,-0.04765253100237533,0.06583448255372622,0.06747364796669174,0,0.0
25980,2023-01-11 16:05:08.818793,0,0,153.6364136,125.798172,124.9850616,106.1843262,392.5617065,466.5513916,440.6961365,134.3184814,155.4835358,7.088433743,76.04494476,-0.977057136,0.793178489,0,0.365880234,-0.125198388,0.027560737,-0.052557685,0.065210483,0.069904784,0.188973276,0.510316201,,2023-01-11 16:05:08,,none,-0.9445813940229806,0.0,0.391154112318461,0.8288398963482381,-0.12728482315641151,0.025358006984227473,-0.04795604645324694,0.06590551571504825,0.06768583353002258,0,0.0
25985,2023-01-11 16:05:13.883008,0,0,153.1439209,125.6788177,124.8151016,106.0340958,392.6338501,466.6430664,440.9099121,134.0774689,155.3632202,7.136701107,75.63806915,-0.946535832,0.823699792,0,0.396401538,-0.12733488,0.021151264,-0.049352948,0.065973997,0.068727307,0.190733306,0.510926627,,2023-01-11 16:05:13,,none,-0.9452026604727349,0.0,0.39117546760633004,0.828858358981459,-0.1277419405547953,0.02536652807266947,-0.04814793925245076,0.06603415296252634,0.067834171706577,0,0.0
25990,2023-01-11 16:05:18.951876,0,0,152.6910706,125.5827942,124.588707,105.9047089,392.6382446,466.7661743,440.9362488,133.754303,155.236969,7.114710331,75.3354187,-0.977057136,0.854221096,0,0.396401538,-0.141222073,0.035038457,-0.04401172,0.068963567,0.065550756,0.185228425,0.509095349,,2023-01-11 16:05:18,,none,-0.9462723449120675,0.0,0.3912009488719353,0.830265518414703,-0.12799120295782865,0.025799153492245663,-0.048388026559461866,0.0661341160103999,0.06799877459988192,0,0.0
25995,2023-01-11 16:05:24.006537,0,0,152.2290039,125.4757004,124.4439697,105.7692108,392.6636353,466.8612366,440.9468689,133.4716644,155.0855713,7.272458076,75.02523804,-0.946535832,0.823699792,0,0.426922842,-0.111311195,0.020083018,-0.050421194,0.06265181,0.069854657,0.17983426,0.509095349,,2023-01-11 16:05:24,,none,-0.9464314091641228,0.0,0.3917002587882533,0.8304924837840049,-0.12837680733468232,0.026204620911714632,-0.04854581750597739,0.06624846603867338,0.0681335956025093,0,0.0
26000,2023-01-11 16:05:29.076270,0,0,151.7664795,125.3793106,124.2750778,105.6450424,392.6075745,466.9569092,440.793335,133.2637939,154.9268646,7.087659836,74.69839478,-0.977057136,0.793178489,0,0.365880234,-0.134812599,0.026492492,-0.050421194,0.067195333,0.068891542,0.181705073,0.505432792,,2023-01-11 16:05:29,,none,-0.9472417938626967,0.0,0.391789875725491,0.8298711335039736,-0.12889834182026852,0.026519074460308222,-0.04862195512372442,0.06639045523635137,0.06821666800844514,0,0.0
26005,2023-01-11 16:05:34.142752,0,0,151.3388519,125.298233,124.14505,105.5378494,392.6493225,467.0811768,440.963562,132.9947815,154.9003906,7.170790672,74.3249588,-0.946535832,0.793178489,0,0.396401538,-0.121993652,0.026492492,-0.045079966,0.064741214,0.06631224,0.181705073,0.501770236,,2023-01-11 16:05:34,,none,-0.9490146911196132,0.0,0.39101930427842324,0.8288426554871225,-0.1289553205906387,0.02657019670794512,-0.04870614761749614,0.06643694167901833,0.06829319296604505,0,0.0
26010,2023-01-11 16:05:39.214542,0,0,150.8087769,125.2135925,124.0064163,105.4001312,392.6464539,467.1643372,440.9804382,132.7730865,154.7796936,7.455849648,73.92493439,-0.885493224,0.823699792,0,0.426922842,-0.12733488,0.024356,-0.050421194,0.066155438,0.069965297,0.181650768,0.502380662,,2023-01-11 16:05:39,,none,-0.9514059603052094,0.0,0.3899851267686676,0.8268703333661942,-0.12883708684572867,0.026575388361466914,-0.048887108350379196,0.06643726904042388,0.06841597627679327,0,0.0
26015,2023-01-11 16:05:44.287313,0,0,150.3570862,125.1602097,123.8721237,105.2881622,392.6281128,467.2529297,440.8096924,132.5182953,154.5674438,6.963027477,73.65046692,-0.885493224,0.823699792,0,0.396401538,-0.128403125,0.022219509,-0.053625931,0.066402897,0.071294518,0.178017753,0.500549383,,2023-01-11 16:05:44,,none,-0.9546595359081669,0.0,0.3882302805673175,0.8241111308383252,-0.12865262093185031,0.026595221794819757,-0.0489299957049995,0.06641152115300546,0.06844160110018958,0,0.0
26020,2023-01-11 16:05:49.359614,0,0,149.9034729,125.081665,123.774826,105.1679611,392.650238,467.4187012,441.0195618,132.3312836,154.5231323,7.271898746,73.37115479,-0.977057136,0.854221096,0,0.365880234,-0.129471371,0.021151264,-0.05148944,0.066941291,0.069603983,0.177964565,0.498718105,,2023-01-11 16:05:49,,none,-0.9586785973247968,0.0,0.38633300736181253,0.8232783603313314,-0.12869543285135376,0.026242395120443775,-0.0489617849524154,0.06644548987505475,0.06845364747503166,0,0.0
26025,2023-01-11 16:05:54.426988,0,0,149.4886627,125.04245,123.6561279,105.0725861,392.6696777,467.4797058,441.0375366,132.0140991,154.4478455,7.192960739,73.03943634,-0.916014528,0.854221096,0,0.426922842,-0.130539617,0.029697229,-0.049352948,0.067186753,0.069431103,0.174332635,0.496886827,,2023-01-11 16:05:54,,none,-0.959674021489169,0.0,0.386538677878894,0.8237492176273341,-0.1290525374783811,0.02609125311986223,-0.049012175585914086,0.06655195854103062,0.06850331506308009,0,0.0
26030,2023-01-11 16:05:59.497472,0,0,149.0321045,124.9795532,123.5331268,104.9604568,392.6509399,467.5695801,440.8568726,131.6117401,154.2803345,7.197447777,72.64674377,-0.946535832,0.793178489,0,0.426922842,-0.130539617,0.027560737,-0.039738738,0.066608487,0.063324193,0.17443687,0.492003418,,2023-01-11 16:05:59,,none,-0.9610729315768717,0.0,0.3848947614239217,0.8235463353961656,-0.1294910181441766,0.025758558957440555,-0.04890797721512335,0.06666527847813204,0.06842895098036815,0,0.0
26035,2023-01-11 16:06:04.567132,0,0,148.6208496,124.9085388,123.4075623,104.8451309,392.6889343,467.6725769,441.0431213,131.2898407,154.1864929,7.050445557,72.30292511,-0.946535832,0.854221096,0,0.365880234,-0.139085582,0.028628983,-0.055762422,0.068900121,0.071933548,0.17251667,0.492003418,,2023-01-11 16:06:04,,none,-0.9632668997880736,0.0,0.38269035189900663,0.822941358791162,-0.12978851338726607,0.025612412951387494,-0.04885772167522173,0.06675118631008643,0.06838461477671796,0,0.0
26040,2023-01-11 16:06:09.636409,0,0,148.2314453,124.8452225,123.2282028,104.7340775,392.7084351,467.793335,441.0742188,131.1366119,154.1147003,7.255477428,71.9805603,-1.00757844,0.793178489,0,0.365880234,-0.12733488,0.027560737,-0.060035405,0.066050342,0.074035193,0.168985718,0.488951288,,2023-01-11 16:06:09,,none,-0.9639696703732189,0.0,0.3801566542263131,0.8218278121350915,-0.12983468309271334,0.025430871273834893,-0.0488403547415661,0.06678356404791684,0.06835185733625451,0,0.0
26045,2023-01-11 16:06:14.709836,0,0,147.7242889,124.7694931,123.0771255,104.5634155,392.6925354,467.8851318,441.0759277,130.8751221,153.8993073,7.276331902,71.65298462,-0.946535832,0.823699792,0,0.335358931,-0.115584178,0.023287755,-0.047216457,0.063937698,0.066805947,0.176201245,0.488951288,,2023-01-11 16:06:14,,none,-0.9626226618085927,0.0,0.37953379714772706,0.8220125038780103,-0.12991830165278448,0.025147543880841797,-0.04859966426963495,0.06683206184102072,0.068241711479817,0,0.0
26050,2023-01-11 16:06:19.781587,0,0,147.3162689,124.6689453,122.9225159,104.4617996,392.6871948,468.007019,440.9185791,130.691925,153.8313599,7.194036961,71.36230469,-0.946535832,0.793178489,0,0.396401538,-0.126266634,0.019014772,-0.045079966,0.065911353,0.066596758,0.167168668,0.484067879,,2023-01-11 16:06:19,,none,-0.9600558261522416,0.0,0.38109415242530514,0.8218442956070401,-0.130180619001853,0.02502957494563546,-0.04823722432469498,0.06691088073736567,0.0680928466004773,0,0.0
26055,2023-01-11 16:06:24.848712,0,0,146.8949127,124.591774,122.7787399,104.3437119,392.7225647,468.0825195,441.0984497,130.012207,154.2601776,7.250978947,71.02593994,-0.946535832,0.854221096,0,0.396401538,-0.128403125,0.037174948,-0.045079966,0.066965641,0.066629292,0.167068775,0.480405323,,2023-01-11 16:06:24,,none,-0.9582760958676418,0.0,0.3835853508614647,0.8227737778036245,-0.129798717076843,0.024979268213076816,-0.04785863799194576,0.06688037140383048,0.0679417430007896,0,0.0
26060,2023-01-11 16:06:29.921388,0,0,146.4917297,124.5179291,122.6232605,104.2278137,392.7314148,468.1905518,441.1238098,130.2321472,153.6411896,7.241073132,70.73831177,-0.946535832,0.793178489,0,0.396401538,-0.128403125,0.037174948,-0.049352948,0.066396402,0.069215192,0.165351617,0.477963619,,2023-01-11 16:06:29,,none,-0.957009601565292,0.0,0.3853948984166951,0.8233481095226672,-0.12930675229333788,0.024796917762134853,-0.047546741241648025,0.0668257323626452,0.06781524800499798,0,0.0
26065,2023-01-11 16:06:34.973155,0,0,146.0749054,124.4219284,122.4585724,104.110733,392.7121277,468.2897644,440.9776001,129.9773865,153.5304108,7.251427174,70.45204163,-0.946535832,0.854221096,0,0.396401538,-0.126266634,0.030765474,-0.050421194,0.066595655,0.069855296,0.16525281,0.476742766,,2023-01-11 16:06:34,,none,-0.9568236783337313,0.0,0.38509288767467936,0.8250228025641553,-0.12899278504954725,0.024885202921796173,-0.04782824358379985,0.06681136512532536,0.06802778692202477,0,0.0
26070,2023-01-11 16:06:40.045735,0,0,145.6597748,124.3372345,122.298027,103.9793167,392.7217712,468.3725281,441.1603394,129.7067108,153.471405,7.10050869,70.16841888,-0.946535832,0.823699792,0,0.396401538,-0.129471371,0.025424246,-0.05148944,0.0669859,0.070484891,0.163485691,0.474301062,,2023-01-11 16:06:40,,none,-0.9574860736650957,0.0,0.3845471823407399,0.825316841331518,-0.12875511249331936,0.024746589501200716,-0.04816366318939524,0.06679294264351039,0.06825942444610952,0,0.0
26075,2023-01-11 16:06:45.116204,0,0,145.269165,124.232605,122.1096268,103.8625717,392.7548523,468.507782,441.1627808,129.3986969,153.2926483,6.92675972,69.92205811,-0.977057136,0.823699792,0,0.365880234,-0.132676108,0.016878281,-0.048284703,0.067642298,0.068169079,0.161669183,0.47308021,,2023-01-11 16:06:45,,none,-0.9588642360086193,0.0,0.38448042642805663,0.8250488830902697,-0.12860731379273257,0.024423759158227795,-0.04841994726100854,0.0667860507823157,0.06844590918211807,0,0.0
26080,2023-01-11 16:06:50.187809,0,0,144.8566589,124.1500092,121.9597549,103.7365494,392.7457581,468.6014099,441.1761475,129.0790863,153.201889,6.664575577,69.64559937,-0.946535832,0.854221096,0,0.426922842,-0.123061897,0.020083018,-0.045079966,0.06602543,0.067154793,0.159804916,0.468807227,,2023-01-11 16:06:50,,none,-0.9593935599307158,0.0,0.3841260015520758,0.8260921000226013,-0.12822707186147955,0.02478347786704036,-0.04844342239101392,0.0667466611844824,0.06848178095401439,0,0.0
26085,2023-01-11 16:06:55.256980,0,0,144.4485168,124.0596848,121.8098068,103.616951,392.7117004,468.7008057,441.0006104,128.8622589,153.0420685,6.626225471,69.35015869,-0.946535832,0.854221096,0,0.426922842,-0.109174704,0.028628983,-0.056830668,0.062971186,0.073979151,0.159804916,0.465144671,,2023-01-11 16:06:55,,none,-0.9599743754600866,0.0,0.3830836981483651,0.827545510385834,-0.12733743802482717,0.02514953533751502,-0.048569728212388835,0.06661242105180203,0.0685608387219679,0,0.0
26090,2023-01-11 16:07:00.325855,0,0,143.9753418,123.9569168,121.6675186,103.4650955,392.745636,468.7993164,441.2033997,128.714325,152.988739,6.814290047,69.03845978,-1.00757844,0.823699792,0,0.365880234,-0.115584178,0.026492492,-0.053625931,0.064224378,0.071179949,0.152586645,0.460871688,,2023-01-11 16:07:00,,none,-0.9612187212407635,0.0,0.3823375540901304,0.827742654683518,-0.12657524865270509,0.02511260983859049,-0.048667807816913634,0.06649628441385468,0.06863328119021486,0,0.0
26095,2023-01-11 16:07:05.396868,0,0,143.5815125,123.9093933,121.5309296,103.3593521,392.7565002,468.8959961,441.2302551,128.5680084,152.9268188,6.772095203,68.75966644,-0.977057136,0.823699792,0,0.335358931,-0.11024295,0.029697229,-0.053625931,0.063054378,0.070506987,0.154403153,0.45904041,,2023-01-11 16:07:05,,none,-0.9631703974133609,0.0,0.38163335175290836,0.8264342109914818,-0.12612014238503205,0.02513245121349998,-0.04901344723730298,0.06642528434762039,0.06885147397568903,0,0.0
26100,2023-01-11 16:07:10.471876,0,0,143.1793518,123.8015747,121.3875122,103.2339172,392.739624,468.9799194,441.0588684,128.3738861,152.7011414,6.700605869,68.5038681,-0.946535832,0.854221096,0,0.396401538,-0.132676108,0.03183372,-0.050421194,0.068117385,0.070054177,0.154357021,0.456598706,,2023-01-11 16:07:10,,none,-0.9660036296811348,0.0,0.3819251389891813,0.8239801437183274,-0.12690852374175118,0.02515470823677759,-0.04920256580126754,0.06660288126406719,0.0689981464705754,0,0.0
26105,2023-01-11 16:07:15.540505,0,0,142.787323,123.7276611,121.2500534,103.121315,392.780304,469.0410767,441.1819763,128.179657,152.6821136,6.78970623,68.16173553,-0.946535832,0.823699792,0,0.426922842,-0.124130143,0.030765474,-0.045079966,0.066137454,0.067300613,0.150770137,0.453546576,,2023-01-11 16:07:15,,none,-0.9697363510110543,0.0,0.38248152275547415,0.8209037334456774,-0.1273266544133806,0.025280215189808605,-0.049184674009187385,0.06669482047661072,0.0690248514965679,0,0.0
26110,2023-01-11 16:07:20.611297,0,0,142.4028473,123.6506729,121.1190872,103.0156479,392.8073425,469.1864014,441.2142029,127.8285294,152.4985657,7.010151863,67.82719421,-0.946535832,0.823699792,0,0.396401538,-0.123061897,0.026492492,-0.04401172,0.065946757,0.066268531,0.154403153,0.449884019,,2023-01-11 16:07:20,,none,-0.9738587052988996,0.0,0.3817016101475458,0.8165651433142599,-0.12747303736595308,0.025366769237108507,-0.04906981084693753,0.06671569315071071,0.06898560377832497,0,0.0
26115,2023-01-11 16:07:25.686712,0,0,142.0116577,123.5647049,120.9949646,102.9210739,392.7401733,469.2623291,441.0747375,127.4824295,152.3040924,6.95365715,67.43612671,-0.977057136,0.793178489,0,0.365880234,-0.121993652,0.019014772,-0.047216457,0.065464426,0.067797722,0.152632262,0.444390184,,2023-01-11 16:07:25,,none,-0.9770654187386347,0.0,0.3801401133311749,0.8130685310275486,-0.12711118396269072,0.02558248566916582,-0.04868505007263348,0.06664224487161162,0.06877968860049861,0,0.0
26120,2023-01-11 16:07:30.753650,0,0,141.641571,123.498497,120.8518524,102.8212509,392.7445984,469.3590393,441.1137695,127.2601929,152.2357635,6.724001884,67.02184296,-1.00757844,0.762657185,0,0.335358931,-0.133744354,0.028628983,-0.052557685,0.067450713,0.070143347,0.149042717,0.44194848,,2023-01-11 16:07:30,,none,-0.9795055030120878,0.0,0.37775195367774955,0.8086684059937207,-0.12690527614054967,0.02581075109536889,-0.04827251785736328,0.06658743053366462,0.06853543296398762,0,0.0
26125,2023-01-11 16:07:35.825210,0,0,141.303009,123.4219055,120.7013931,102.7237473,392.7954712,469.4795227,441.2944641,127.1008911,152.153717,6.835632801,66.71769714,-1.00757844,0.762657185,0,0.396401538,-0.117720669,0.020083018,-0.049352948,0.064326322,0.069623394,0.149042717,0.439506776,,2023-01-11 16:07:35,,none,-0.9823586955204232,0.0,0.3753858729277044,0.8051319165726248,-0.12650851645703493,0.025512980141445346,-0.047829615599778795,0.0665021021763249,0.06827079107632601,0,0.0
26130,2023-01-11 16:07:40.900839,0,0,140.8599854,123.3109589,120.5471954,102.5922852,392.8004761,469.5763245,441.2997742,126.8234253,152.0229797,6.93024683,66.44070435,-0.977057136,0.793178489,0,0.365880234,-0.118788915,0.022219509,-0.041875229,0.064885069,0.064606592,0.150815211,0.435844219,,2023-01-11 16:07:40,,none,-0.9851310606417886,0.0,0.3725442410993146,0.8011305173753167,-0.1261485159932897,0.024967803234861547,-0.047548125897682085,0.0664177039813589,0.06808891944050464,0,0.0
26135,2023-01-11 16:07:45.965222,0,0,140.4773254,123.2029037,120.3844223,102.4607239,392.7736206,469.6559753,441.1434326,126.8046875,151.8852844,6.697576046,66.19515991,-1.00757844,0.793178489,0,0.396401538,-0.128403125,0.028628983,-0.045079966,0.066877383,0.06710187,0.14899816,0.432792089,,2023-01-11 16:07:45,,none,-0.9865859209723072,0.0,0.3721801522885087,0.7957521032382697,-0.12612710962435592,0.024412065861602564,-0.04746448311766982,0.06639090499326575,0.06806433784868315,0,0.0
