,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,sfl,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,sfl_lowpass,ms,fill_height
9725,2023-02-23 11:38:39.276249,4,0,284.7041016,227.2906342,212.6000061,167.8936005,294.7909241,294.6782532,125.7508774,202.3407135,203.754715,65.93328094,158.5127563,14.68037175,12.75752961,0,4.547298865,2.473843243,0,1.416280063,0.260655414,0.291384984,4.41417616,3.73947015,0.0,2.543674338,2023-02-23 11:38:39,,none,13.940076549948397,0.0,4.523959208873844,12.603330486239614,3.2304423631480272,0.0,1.519224424754864,0.2718303609303673,0.2943482931613369,2.5433474105418563,1232.018570262894,2.6605609408513438
9730,2023-02-23 11:38:44.337796,4,0,284.6149292,227.3745422,212.5456238,167.8709869,294.6447754,294.5169067,124.2472305,201.943924,203.6057892,66.13708496,158.3339539,14.92454218,13.03222134,0,4.425213649,2.404407276,0,1.689750946,0.259195355,0.298108817,4.403570771,3.740691002,0.0,2.544137346,2023-02-23 11:38:44,,none,13.95255745425487,0.0,4.534765464594728,12.615141712403616,3.254780616915499,0.0,1.527170128185287,0.27239881510184366,0.29485614075493205,2.543920842543303,1232.7397908132416,2.6617467108917805
9735,2023-02-23 11:38:49.389805,4,0,284.5257263,227.4466248,212.5028229,167.8182068,294.5111389,294.3500671,122.615799,200.7458344,203.6096954,65.99880981,158.1011353,15.22975522,13.58160481,0,4.699905384,1.97283604,0,1.48571603,0.242493526,0.297573045,4.384126923,3.722988646,0.0,2.544137346,2023-02-23 11:38:49,,none,13.96261964688961,0.0,4.551993106884997,12.619699282484808,3.2343083271466653,0.0,1.5208234359186832,0.2714165454987422,0.29499001427110133,2.5443886397084987,1233.459652292616,2.6629324809322172
9740,2023-02-23 11:38:54.463266,4,0,284.5186768,227.5141907,212.4906616,167.779068,294.4241943,294.2479553,120.5956879,199.8287659,203.5359344,65.95861053,157.8994446,12.75752961,14.13098828,0,4.760947992,2.305060432,0,1.288090587,0.259237911,0.288292988,4.366475251,3.721157368,0.0,2.543674338,2023-02-23 11:38:54,,none,13.972757250256393,0.0,4.560096470611897,12.60879498012189,3.189641053234578,0.0,1.5074155428399487,0.2706516741956349,0.294721314770531,2.54477463217472,1234.1825704705147,2.6641182509726535
9745,2023-02-23 11:38:59.520117,4,0,284.4951172,227.583847,212.4759979,167.7249756,294.3143616,294.0851135,119.339798,199.7791748,203.4303741,65.76554871,157.7808685,15.47392565,12.66596569,0,4.333649738,2.034794286,0,1.630997436,0.242474967,0.294503652,4.424233664,3.702234159,0.0,2.544137346,2023-02-23 11:38:59,,none,14.01631802381584,0.0,4.5606071646628505,12.596702951314072,3.162025699760861,0.0,1.505741324454348,0.27025112670760604,0.29475757820217624,2.545157750901875,1234.9031218871562,2.6653040210130903
9750,2023-02-23 11:39:04.590504,4,0,284.4275513,227.5786896,212.5036469,167.6584473,294.217804,293.9478455,117.1338654,199.6682587,203.410965,66.03061676,157.6240845,14.55828653,12.81857221,0,4.730426688,2.421499206,0,1.562629716,0.259026714,0.301532999,4.413440571,3.714442681,0.0,2.546452387,2023-02-23 11:39:04,,none,14.036560938036889,0.0,4.566208427331367,12.59393295723053,3.1503763637470015,0.0,1.4985286125478112,0.2698739902072381,0.2946480696255493,2.54554459666413,1235.6256020503588,2.666489791053527
9755,2023-02-23 11:39:09.656635,4,0,284.2903748,227.5628204,212.5171204,167.5529175,294.1335754,293.8256226,114.3835907,199.1807251,203.3991394,65.9931488,157.4075012,14.71089305,12.7270083,0,4.608341472,2.539006226,0,1.308387254,0.262972961,0.287262307,4.415357691,3.73641802,0.0,2.548304419,2023-02-23 11:39:09,,none,14.075687543389318,0.0,4.561588787322808,12.597994857234204,3.161932797565576,0.0,1.486101264267514,0.2693986567748838,0.29414427286057643,2.545709121350603,1236.347475775517,2.6676755610939638
9760,2023-02-23 11:39:14.725361,4,0,284.0898132,227.502594,212.5641479,167.4724579,294.056366,293.7457275,113.1753693,198.8613739,203.4398499,65.84407806,157.1456299,13.45951959,12.08606092,0,4.333649738,4.67229276,0,1.475033573,0.301694104,0.289917232,4.441952851,3.719936516,0.0,2.546452387,2023-02-23 11:39:14,,none,14.11105237730434,0.0,4.562269915415162,12.604458731191874,3.188729450061075,0.0,1.4865558236512293,0.26969464190969406,0.29424640025498244,2.5454757126596133,1237.0697192625937,2.6688613311344005
9765,2023-02-23 11:39:19.785605,4,0,283.8441772,227.4231567,212.5825958,167.3985901,293.9319763,293.5916748,112.271019,197.6974487,203.4658508,65.95095062,156.693573,14.40568001,11.84189049,0,4.638862776,3.400012209,0,1.494261995,0.282053472,0.297239354,4.453178596,3.71932609,0.0,2.545063362,2023-02-23 11:39:19,,none,14.157773724626004,0.0,4.569778418700894,12.61054166640081,3.1665288548252537,0.0,1.4768904878162983,0.2695344860243222,0.29403985627339724,2.5450628448758152,1237.7907541482866,2.670047101174837
9770,2023-02-23 11:39:24.833481,4,0,283.6191711,227.3173828,212.6292419,167.3451385,293.7749023,293.4572144,111.0456848,196.4925385,203.3291168,65.89932251,156.1847839,16.26747955,12.63544439,0,4.608341472,2.20037236,0,1.769869369,0.249731085,0.305462518,4.425418839,3.730313759,0.0,2.542748321,2023-02-23 11:39:24,,none,14.168232685384528,0.0,4.5692853482987985,12.61769104570905,3.1402314669131672,0.0,1.4709303024117517,0.2693074583371403,0.2939018090658021,2.5447497773829095,1238.5100267159046,2.6712328712152735
9775,2023-02-23 11:39:29.884199,4,0,283.3745422,227.2045746,212.6080627,167.2815399,293.6333313,293.3272705,109.567131,195.9791565,203.3888397,65.90435028,155.724472,13.12378525,13.18482786,0,4.455734953,3.031467464,0,1.484647784,0.281226892,0.293420221,4.402562007,3.728482481,0.0,2.54321133,2023-02-23 11:39:29,,none,14.13709204848153,0.0,4.567422180852765,12.636703669447076,3.1552349997215328,0.0,1.4581589645369588,0.2697070525944569,0.29346110211471155,2.5447198221509395,1239.2297042405057,2.6724186412557103
9780,2023-02-23 11:39:34.948058,4,0,283.0878601,227.0820313,212.5781403,167.1673279,293.4245911,293.1524963,107.5869751,196.0615387,203.4246216,65.86356354,155.4165955,13.73421133,11.1399005,0,4.577820168,4.897692589,0,1.193016726,0.291364821,0.28031538,4.482630732,3.729703333,0.0,2.545063362,2023-02-23 11:39:34,,none,14.105383998494515,0.0,4.565578081422746,12.644913876899182,3.1762406961242142,0.0,1.4491469515143087,0.270453034472829,0.2931872775934702,2.5448720460149143,1239.9512542280618,2.673604411296147
9785,2023-02-23 11:39:40.017319,4,0,282.9199219,226.9461823,212.5259857,167.0650177,293.2199097,293.0020752,106.0222244,196.0444641,203.3442535,65.89481354,155.2595825,15.96226651,12.7270083,0,4.516777561,2.235624466,0,1.55408375,0.251689674,0.297484548,4.416984573,3.721157368,0.0,2.54552637,2023-02-23 11:39:40,,none,14.085412701960092,0.0,4.5657702216877505,12.667836344310869,3.2025458586407165,0.0,1.4495098315983213,0.27138559189361466,0.29334534741251705,2.544955591059236,1240.6735739473643,2.6747901813365837
9790,2023-02-23 11:39:45.065917,4,0,282.8632202,226.7937775,212.4546356,166.9455872,293.0568237,292.8215332,104.3269119,196.1125183,203.4320679,65.86742401,155.2203064,12.78805091,11.41459224,0,4.66938408,5.375198388,0,1.400256379,0.295222693,0.293967319,4.470060487,3.708948846,0.0,2.543674338,2023-02-23 11:39:45,,none,14.056646014602773,0.0,4.564519042047849,12.676331625562739,3.2426971070646893,0.0,1.4583649638933973,0.2724707221537582,0.293806879880612,2.544956149290443,1241.3929493928645,2.6759759513770205
9795,2023-02-23 11:39:50.109204,4,0,282.7973328,226.6426239,212.4082794,166.8361664,292.9184875,292.6757507,103.8695908,195.7211456,203.4364471,65.86172485,155.1161957,14.80245696,12.94065743,0,4.699905384,2.078592357,0,1.494261995,0.245744896,0.298983452,4.405476394,3.707117568,0.0,2.543674338,2023-02-23 11:39:50,,none,14.081629892763038,0.0,4.563414930603705,12.707386139847237,3.2549594054568067,0.0,1.471134843006147,0.2733300990120802,0.2944129777746881,2.5449342170037306,1242.1115680732212,2.677161721417457
9800,2023-02-23 11:39:55.152246,4,0,282.7666016,226.4778442,212.3437347,166.7092285,292.7895203,292.4998779,102.1669006,194.6495819,203.5292053,65.57188416,154.8059387,13.42899829,12.75752961,0,4.699905384,3.037876938,0,1.397051642,0.279272696,0.294484235,4.41417616,3.719936516,0.0,2.545989379,2023-02-23 11:39:55,,none,14.113385014098794,0.0,4.561999440080789,12.71101589256104,3.280071677945116,0.0,1.472359258180137,0.2738719960419754,0.29450018523088906,2.544958641029701,1242.8301518434928,2.6783474914578935
9805,2023-02-23 11:40:00.209530,4,0,282.7515259,226.3178406,212.2590332,166.5879211,292.7222595,292.2266846,100.1375656,193.8692932,203.5248718,65.76005554,154.5198975,14.83297827,11.84189049,0,4.364171041,3.894609938,0,1.515626908,0.291099062,0.292951284,4.443340941,3.720546942,0.0,2.544600354,2023-02-23 11:40:00,,none,14.126081734861451,0.0,4.55749582018,12.673406586142322,3.291715410043147,0.0,1.4807784267746122,0.27385715505138536,0.29485076243633423,2.544928393485029,1243.5507649583656,2.6795332614983303
9810,2023-02-23 11:40:05.271939,4,0,282.6566467,226.1554565,212.1558075,166.488266,292.5721741,291.9514771,99.6212616,193.7321625,203.5514374,65.65900421,154.3610229,15.9012239,12.02501831,0,4.364171041,1.963221829,0,1.455805152,0.237423973,0.290792355,4.436160714,3.718715664,0.0,2.544600354,2023-02-23 11:40:05,,none,14.116435492229815,0.0,4.561743255045676,12.67845473632707,3.2824155053879056,0.0,1.4882578926512926,0.27339750011463587,0.2953012365278788,2.5449442295390456,1244.2721083352158,2.680719031538767
9815,2023-02-23 11:40:10.347794,4,0,282.4587097,225.9662933,212.1056519,166.3296509,292.5314636,291.6636047,98.81130981,193.4991302,203.6431427,65.65406799,154.1300964,13.39847699,13.64264742,0,4.486256257,2.52832377,0,1.421621292,0.266844202,0.291939672,4.372115111,3.701623733,0.0,2.548767428,2023-02-23 11:40:10,,none,14.103690908611895,0.0,4.568992423814016,12.708153324811562,3.3221919859329305,0.0,1.4942551156985908,0.2742170861264868,0.29564398626738625,2.5450166765393756,1244.9953676345142,2.6819048015792037
9820,2023-02-23 11:40:15.414056,4,0,282.2204285,225.7902222,212.065155,166.2203827,292.4236145,291.4326477,97.2904129,193.6856537,203.6762085,65.66277313,153.9889679,12.7270083,13.85629654,0,4.577820168,2.615919912,0,1.394915151,0.271006966,0.292470763,4.364003539,3.699182029,0.0,2.54552637,2023-02-23 11:40:15,,none,14.11250815288047,0.0,4.576459584169712,12.716013257043405,3.3623365598362156,0.0,1.5008886208337426,0.2751777270355359,0.29600150627770094,2.544765054372934,1245.717260025881,2.68309057161964
9825,2023-02-23 11:40:20.460575,4,0,281.9859314,225.6191254,212.0213928,166.0765839,292.2878418,291.2883911,96.83197021,193.9248657,203.6543427,65.66155243,153.8544312,13.97838176,13.61212611,0,4.66938408,5.05899768,0,1.567970944,0.321326619,0.301793156,4.370047667,3.711390551,0.0,2.54321133,2023-02-23 11:40:20,,none,14.10854067818967,0.0,4.57781821149189,12.738182798685822,3.3908593872465183,0.0,1.4990057943646116,0.2761800312508154,0.2959575445698734,2.5443320909171745,1246.436339234376,2.684276341660077
9830,2023-02-23 11:40:25.525877,4,0,281.730957,225.4083252,211.9170227,165.9488525,292.0666809,291.1194153,96.06965637,194.9607849,203.7294617,65.61055756,153.743866,15.59601087,13.18482786,0,4.638862776,2.066841655,0,1.166310585,0.246264805,0.279883122,4.384737869,3.712000977,0.0,2.543674338,2023-02-23 11:40:25,,none,14.10498218985113,0.0,4.579939130910948,12.73541908251437,3.339248205465905,0.0,1.4998838840630953,0.27483650408454474,0.29603268753477957,2.5440443843983656,1247.1580948352068,2.685461702196073
9835,2023-02-23 11:40:30.571778,4,0,281.4729919,225.2056885,211.8085938,165.8339081,291.8616028,291.0072937,95.75476074,195.4765472,203.7883301,65.5787735,153.5659943,14.64985045,12.45231657,0,4.455734953,3.002624832,0,1.445122696,0.276913567,0.292547984,4.411342704,3.710169698,0.0,2.544600354,2023-02-23 11:40:30,,none,14.123899417411064,0.0,4.584330816133371,12.72669137612418,3.2932361425255374,0.0,1.5161122348362133,0.2735921501037432,0.2967878087719968,2.543938287962888,1247.8770859847946,2.6866469603559593
9840,2023-02-23 11:40:35.630337,4,0,281.2088928,224.9873352,211.6709137,165.7237396,291.660614,290.9222107,94.81436157,196.0735016,203.6565094,65.5605011,153.4232025,12.54388048,11.1399005,0,4.394692345,4.658405567,0,1.674795507,0.29122275,0.298665085,4.459532893,3.690025638,0.0,2.544600354,2023-02-23 11:40:35,,none,14.117357872005067,0.0,4.584438204698798,12.6896378019228,3.2935855216143466,0.0,1.53919453406981,0.2726657797600856,0.29774670986059326,2.543886312506385,1248.5978807745985,2.687832218515845
9845,2023-02-23 11:40:40.689247,4,0,281.0623779,224.7680664,211.5413971,165.5772552,291.4805603,290.8484192,94.8793869,196.306015,203.7660217,65.46297455,153.3034821,14.98558479,13.03222134,0,4.791469296,1.3094555,0,1.686546209,0.204276037,0.308744331,4.385722842,3.688804786,0.0,2.542285313,2023-02-23 11:40:40,,none,14.170121813787407,0.0,4.594930175368368,12.677683069602136,3.282959563491129,0.0,1.5530061604162342,0.27186528285550726,0.29861426426623094,2.5439546812912432,1249.3187255784424,2.689017476675731
9850,2023-02-23 11:40:45.755142,4,0,281.0077209,224.5249023,211.4062347,165.4193573,291.3531494,290.7677917,94.30207062,195.9413757,203.8191986,65.57474518,153.0471497,12.94065743,14.2530735,0,4.699905384,3.344463435,0,1.52737761,0.296251234,0.301112797,4.342597185,3.689415212,0.0,2.546452387,2023-02-23 11:40:45,,none,14.223647708805178,0.0,4.601490426794687,12.709634395262182,3.2454239036251162,0.0,1.5590534590596803,0.2715432571783328,0.2991097952874187,2.544246048712851,1250.0405656759272,2.690202734835617
9855,2023-02-23 11:40:50.799447,4,0,280.9663391,224.2797852,211.3065033,165.3276825,291.2286377,290.6725769,93.21202087,195.6925354,203.9807739,65.42494965,152.9049835,14.58880784,12.81857221,0,4.791469296,2.908619216,0,1.398119888,0.276301584,0.296771298,4.393933652,3.701623733,0.0,2.547841411,2023-02-23 11:40:50,,none,14.281936182581868,0.0,4.6033706210804874,12.73617895548691,3.2426105066350233,0.0,1.564602491214871,0.2718919573180199,0.2994369637862108,2.5443347910326772,1250.7593294112482,2.6913879929955034
9860,2023-02-23 11:40:55.849548,4,0,280.934906,224.020462,211.2397308,165.2758789,291.1230469,290.605957,92.79944611,196.0957184,203.9242096,65.52057648,152.9421692,15.50444695,12.81857221,0,4.547298865,1.750640947,0,1.539128312,0.229885324,0.298424174,4.393933652,3.697350751,0.0,2.545989379,2023-02-23 11:40:55,,none,14.308127894717437,0.0,4.597961239908514,12.770828722547776,3.245787881616275,0.0,1.5678217917413249,0.2722630848713888,0.29946796263639464,2.5440881463640412,1251.4789190194317,2.6925732511553893
9865,2023-02-23 11:41:00.914618,4,0,280.9469604,223.7469635,211.0843964,165.2901764,291.0609436,290.6284485,91.97144318,196.7055359,204.0408478,65.50590515,153.1214447,13.24587047,14.16150958,0,4.547298865,2.599896228,0,1.690819192,0.271940196,0.303111721,4.346040975,3.697350751,0.0,2.541359297,2023-02-23 11:41:00,,none,14.313406164292305,0.0,4.589461767034948,12.797979579306332,3.243451327873296,0.0,1.576121134173425,0.27228037653520165,0.29960792234891226,2.5434285494061712,1252.2006415625492,2.693758509315275
9870,2023-02-23 11:41:05.974956,4,0,280.8592834,223.4801331,210.9507294,165.29216,290.9662476,290.5157776,90.76168823,197.8753815,204.0301208,65.38143158,153.254715,13.82577524,12.14710353,0,4.66938408,2.690697107,0,1.676931999,0.266151327,0.305653401,4.419940388,3.679648395,0.0,2.54043328,2023-02-23 11:41:05,,none,14.271301866231555,0.0,4.584247627570647,12.776356658813476,3.269758027991382,0.0,1.573234858837918,0.2730357016507645,0.2993908111833269,2.5430588936825695,1252.9216898423156,2.6949437674751615
9875,2023-02-23 11:41:11.049675,4,0,280.7194824,223.2175751,210.7694702,165.282486,290.8362122,290.511261,90.69177246,198.2528229,204.0500793,65.29640198,153.3494263,12.51335917,11.56719875,0,4.547298865,4.822915395,0,1.62031498,0.297394473,0.301035529,4.437718973,3.67720669,0.0,2.546915395,2023-02-23 11:41:11,,none,14.235977853683476,0.0,4.587128445043786,12.74106332142194,3.3032499240888726,0.0,1.5730926793338216,0.27388937219205506,0.29939839913521227,2.5431151173610633,1253.6447872728127,2.6961290256350474
9880,2023-02-23 11:41:16.088749,4,0,280.5544434,222.9660339,210.54599,165.1859894,290.7024231,290.4672852,90.01171875,198.2174835,204.0147705,65.4165802,153.3982391,15.93174521,13.27639177,0,4.577820168,2.574258332,0,1.611769015,0.267496744,0.301458723,4.373138393,3.690025638,0.0,2.545063362,2023-02-23 11:41:16,,none,14.205307892503049,0.0,4.591271171118891,12.703191211395168,3.2867423062677656,0.0,1.5728609773076923,0.2737444110758588,0.2993880783398,2.542829016758166,1254.3628056422015,2.6973142837949333
9885,2023-02-23 11:41:21.134820,4,0,280.4321899,222.6956024,210.3380432,165.0450287,290.5749207,290.3941956,89.46295929,198.7317505,204.1378784,65.37397003,153.4259033,13.00170004,13.00170004,0,4.821990599,2.534733244,0,1.703638139,0.26492686,0.309924471,4.383647991,3.690025638,0.0,2.534877182,2023-02-23 11:41:21,,none,14.171284785397527,0.0,4.5943299473567745,12.671419408827795,3.2450097265996014,0.0,1.5760302649370583,0.27297550197459736,0.2994541501887779,2.5422406327384426,1255.081821015113,2.6984995419548197
9890,2023-02-23 11:41:26.198679,4,0,280.4171143,222.4115906,210.2169189,164.9030609,290.508667,290.3226624,88.60681915,199.2336426,204.1381378,65.30744171,153.6286163,14.64985045,12.696487,0,4.547298865,3.487608351,0,1.828622879,0.290729661,0.305807525,4.392130091,3.688804786,0.0,2.542285313,2023-02-23 11:41:26,,none,14.155296112316492,0.0,4.587328297898421,12.67300377556245,3.217354783003396,0.0,1.5692991995162537,0.2721409662476214,0.29884661151022973,2.54248050298981,1255.8033710026689,2.6996848001147056
9895,2023-02-23 11:41:31.248799,4,0,280.3969421,222.178833,210.2775269,164.7783051,290.4350281,290.2354431,88.69695282,199.5159302,204.1907349,65.62457275,153.8914032,13.4900409,14.06994567,0,4.608341472,1.572243926,0,1.472897082,0.223169547,0.296691769,4.336626674,3.681479673,0.0,2.545063362,2023-02-23 11:41:31,,none,14.135462950250858,0.0,4.580335015806874,12.688604781801924,3.2222362200129426,0.0,1.5500374710464533,0.2719207199684677,0.29784137927658494,2.5431660450916382,1256.5229633181652,2.7008700582745915
9900,2023-02-23 11:41:36.307611,4,0,280.3093262,221.9358673,210.3524323,164.6928253,290.3864746,290.1012878,88.19947815,199.7140045,204.1996155,65.29577637,153.9599304,14.89402088,14.2530735,0,4.66938408,2.339244293,0,1.272066903,0.262083586,0.287238037,4.326543222,3.668050299,0.0,2.545989379,2023-02-23 11:41:36,,none,14.167453360410482,0.0,4.578952621615267,12.701497899778921,3.250434182007496,0.0,1.5295808185722857,0.27274550800746417,0.2970313749892074,2.5434679193480387,1257.2437941579751,2.7020553164344774
9905,2023-02-23 11:41:41.367472,4,0,280.3039246,221.6928864,210.3779297,164.6511536,290.3622437,289.9598999,87.4307785,199.7639465,204.3314667,65.19149017,153.9369812,12.20814614,11.53667745,0,4.455734953,4.191582224,0,1.451532169,0.292622968,0.292691035,4.435631247,3.666219021,0.0,2.542748321,2023-02-23 11:41:41,,none,14.161339156026754,0.0,4.574092673595096,12.681076353421037,3.3060428870453418,0.0,1.5217874335956338,0.2737811905940497,0.29670575818288364,2.5431964796665865,1257.964774469944,2.7032405745943637
